,station_code,name,departement,is_open,station_type,lon,lat,alt,is_public,created_at,updated_at
7936,53016001,BAIS,53,False,4,-0.368,48.250667,180.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.505
7937,53016002,BAIS AGGLO,53,False,4,-0.361667,48.251667,187.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.507
7938,53017001,BALLEE PASTOURI,53,False,4,-0.418333,47.933333,45.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7939,53018002,BALLOTS,53,False,4,-1.035167,47.898833,60.0,True,2024-12-10 21:38:25.678,2025-10-07 17:15:55.510
7940,53022001,LA BAZOUGE,53,False,4,-0.538333,48.031667,95.0,True,2024-12-10 21:38:25.678,2025-10-07 17:15:55.505
7941,53025001,BAZOUGERS,53,False,4,-0.626833,48.030833,75.0,True,2024-12-10 21:38:25.678,2025-10-07 17:15:55.509
7942,53029001,BIERNE NOUVEAU,53,False,4,-0.533333,47.816667,90.0,True,2024-12-10 21:38:25.679,2025-10-07 17:15:55.511
7943,53029002,BIERNE AGGLO,53,False,4,-0.54,47.81,90.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.511
7944,53036001,BOUERE LA CARIE,53,False,4,-0.528333,47.896667,97.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.506
7945,53042001,BRECE,53,False,4,-0.788,48.3965,166.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.508
7946,53048001,CHAILLAND,53,False,4,-0.905333,48.247667,110.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
7947,53048002,CHAILLAND AGGLO,53,False,4,-0.871667,48.225,86.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.505
7948,53062001,CHATOGONT AGGLO,53,False,4,-0.706667,47.83,41.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.505
7949,53062002,CHATOGON BAZOU,53,False,4,-0.718333,47.836667,66.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.507
7950,53067001,CHEMERE-LE-ROI BOURG,53,False,4,-0.436667,47.978333,84.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7951,53077001,COSSE-LE-VIVIEN,53,True,2,-0.927,47.964333,95.0,True,2024-12-10 21:30:14.258,2025-10-07 17:08:16.044
7952,53078001,COUDRAY,53,True,2,-0.645333,47.788167,55.0,True,2024-12-10 21:30:14.258,2025-10-07 17:08:16.045
7953,53080001,COUPTRAIN AGGLO,53,False,4,-0.295,48.483333,188.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
7954,53083001,COURCITE_SAPC,53,True,2,-0.222333,48.318667,172.0,True,2024-12-10 21:30:14.259,2025-10-07 17:08:16.044
7955,53084001,CRAON,53,False,4,-0.938333,47.851,50.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.512
7956,53086001,CROIXILLE BROCH,53,False,4,-1.063333,48.216667,135.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.506
7957,53086002,LA CROIXILLE,53,False,4,-1.059167,48.203833,171.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7958,53086003,LA CROIXILLE-SPC,53,False,5,-1.058333,48.186667,171.0,True,2024-12-10 21:30:14.260,2025-10-07 17:08:16.044
7959,53094001,LAVAL-ENTRAMMES,53,False,0,-0.739333,48.032333,99.0,True,2024-12-10 21:30:14.261,2025-10-07 17:08:16.044
7960,53096001,ERNEE_,53,False,4,-0.939167,48.311667,120.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.505
7961,53096002,ERNEE ECOLE PRI,53,False,4,-0.935,48.296667,133.0,True,2024-12-10 21:38:25.679,2025-10-07 17:15:55.507
7962,53096003,ERNEE AGGLO,53,False,4,-0.935,48.296667,133.0,True,2024-12-10 21:38:25.679,2025-10-07 17:15:55.508
7963,53096004,ERNEE,53,True,1,-0.9625,48.295667,168.0,True,2024-12-10 21:30:14.259,2025-10-07 17:08:16.044
7964,53097001,EVRON,53,True,2,-0.388,48.168,107.0,True,2024-12-10 21:30:14.260,2025-10-07 17:08:16.044
7965,53104001,GENNES/GLAIZE,53,False,4,-0.608333,47.855,68.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.510
7966,53105001,GESNES,53,False,4,-0.5785,48.155667,85.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.512
7967,53107001,GORRON DDE,53,False,4,-0.813333,48.411667,160.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.512
7968,53107002,GORRON AGGLO,53,False,4,-0.813333,48.411667,160.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.512
7969,53108001,LA GRAVELLE,53,False,4,-1.025,48.081667,180.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.505
7970,53110001,GREZ EN BOURG,53,False,4,-0.523333,47.873333,104.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.506
7971,53110002,GREZ-EN-BOUERE,53,True,1,-0.542333,47.891,93.0,True,2024-12-10 21:30:14.262,2025-10-07 17:08:16.045
7972,53116001,LE HORPS AGGLO,53,False,4,-0.46,48.398333,278.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.506
7973,53116002,LE-HORPS,53,False,4,-0.460167,48.389,227.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.508
7974,53116003,LE HORPS,53,True,1,-0.440833,48.405667,268.0,True,2024-12-10 21:30:14.261,2025-10-07 17:08:16.045
7975,53122001,JUBLAIN ST ANNE,53,False,4,-0.5,48.216667,120.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
7976,53123001,JUVIGNE,53,False,4,-1.038333,48.226,156.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.507
7977,53125001,LANDIVY AGGLO,53,False,4,-1.035,48.481667,194.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.506
7978,53127003,LASSAY AGGLO,53,False,4,-0.496667,48.438333,190.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.506
7979,53127004,LASSAY-LES-CHAT,53,False,4,-0.486667,48.4415,222.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.506
7980,53129001,LAUNAY-VILLIERS,53,False,4,-1.028833,48.127,153.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.507
7981,53130001,LAVAL La Perrin,53,False,4,-0.766667,48.063333,70.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.506
7982,53130002,LAVAL LYC. AGR,53,False,4,-0.75,48.05,123.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.507
7983,53130003,LAVAL VILLE,53,False,4,-0.773333,48.071667,60.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.509
7984,53130004,LAVAL EN,53,False,4,-0.773333,48.071667,60.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.511
7985,53130006,LAVAL ECOLE NORMALE,53,False,4,-0.771667,48.071667,75.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.506
7986,53130007,LAVAL PONTS-ET-CHAUSSEES,53,False,4,-0.771667,48.071667,49.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.507
7987,53130008,LAVAL-ETRONNIER,53,True,0,-0.7465,48.030667,100.0,True,2024-12-10 21:30:14.260,2025-10-07 17:08:16.045
7988,53132001,LEVARE EC.,53,False,4,-0.911667,48.42,231.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.507
7989,53137001,LOIRON AGGLO,53,False,4,-0.935,48.058333,133.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.509
7990,53144001,MARCILLE-LA-VIL,53,False,4,-0.4715,48.352667,260.0,True,2024-12-10 21:38:25.680,2025-10-07 17:15:55.510
7991,53147001,MAYENNE,53,True,2,-0.640167,48.311167,138.0,True,2024-12-10 21:30:14.261,2025-10-07 17:08:16.045
7992,53147006,MAYENNE COLLEGE,53,False,4,-0.615,48.301667,94.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.507
7993,53150001,MENIL L'ECLUSE,53,False,4,-0.67,47.778333,27.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.507
7994,53152001,MESLAY-DU-MAINE,53,False,4,-0.553333,47.943,86.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7995,53152002,MESLAY AGGLO,53,False,4,-0.551667,47.951667,92.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7996,53154001,MONTAUDIN,53,False,4,-0.988333,48.386667,180.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7997,53156001,MONTFLOURS AGGL,53,False,4,-0.733333,48.17,99.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
7998,53159001,MONTOURTIER,53,False,4,-0.539333,48.208667,104.0,True,2024-12-10 21:34:22.839,2025-10-07 17:12:16.222
7999,53159002,MONTOURTIER_SAPC,53,True,2,-0.538667,48.209833,107.0,True,2024-12-10 21:30:14.261,2025-10-07 17:08:16.045
8000,53161001,MONTSURS AGGLO,53,False,4,-0.553333,48.135,73.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.508
8001,53182001,PORT BRILLET,53,False,4,-0.971667,48.113333,112.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
8002,53185001,PRE-EN-PAIL_SAPC,53,True,2,-0.183167,48.452,277.0,True,2024-12-10 21:30:14.262,2025-10-07 17:08:16.045
8003,53185002,PRE SOUPRAT,53,False,4,-0.155,48.456667,397.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
8004,53185003,PRE-EN-PAIL,53,False,4,-0.166667,48.446667,347.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
8005,53188001,RENAZE GARE,53,False,4,-1.055,47.796667,79.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
8006,53188002,RENAZE,53,False,4,-1.063167,47.794333,83.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
8007,53194001,RUILLE LE GRAVE,53,False,4,-0.916667,48.15,110.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.509
8008,53195001,SACE,53,False,4,-0.702833,48.168333,113.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8009,53197001,ST-AIGNAN AGGLO,53,False,4,-1.136667,47.841667,75.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8010,53210001,ST-DENIS AGGLO,53,False,4,-0.441667,47.791667,55.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8011,53220001,ST-GEORGES-LE-FLECHARD,53,False,4,-0.538667,48.035333,90.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8012,53228001,ST-JEAN-SUR-ERV,53,False,4,-0.386667,48.024,68.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8013,53233001,ST-LOUP-DU-DORAT,53,False,4,-0.415,47.877833,60.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8014,53238002,ST-MARS/LA-FUTA,53,False,4,-1.015,48.431,208.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8015,53238003,ST-MARS SUR LA FUTAIE-EDF,53,False,3,-1.013167,48.431833,206.0,True,2024-12-10 21:30:14.262,2025-10-07 17:08:16.045
8016,53255001,SUZANNE AGGLO,53,False,4,-0.351667,48.098333,160.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8017,53271001,VILLAINES-LA-JU,53,False,4,-0.273167,48.350167,190.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8018,53273001,VILLIERS-CHARLE,53,False,4,-0.7155,47.921,67.0,True,2024-12-10 21:38:25.681,2025-10-07 17:15:55.510
8019,54003001,ABONCOURT,54,False,4,5.965,48.358333,391.0,True,2024-12-10 21:38:27.948,2025-10-07 17:15:57.565
8020,54003002,ABONCOURT - BOURG,54,False,4,5.965,48.358333,391.0,True,2024-12-10 21:38:27.948,2025-10-07 17:15:57.565
8021,54008001,ALLAIN,54,False,4,5.908333,48.548333,307.0,True,2024-12-10 21:38:27.948,2025-10-07 17:15:57.565
8022,54012001,AMANCE,54,False,4,6.338333,48.751667,255.0,True,2024-12-10 21:38:27.948,2025-10-07 17:15:57.565
8023,54012002,AMANCE-AGGL,54,False,4,6.278333,48.753333,400.0,True,2024-12-10 21:38:27.949,2025-10-07 17:15:57.565
8024,54012003,AMANCE LA BOUZULE,54,False,4,6.278333,48.753333,240.0,True,2024-12-10 21:38:27.949,2025-10-07 17:15:57.565
8025,54023001,ARRACOURT,54,False,4,6.530667,48.723333,244.0,True,2024-12-10 21:38:27.949,2025-10-07 17:15:57.565
8026,54026001,ATHIENVILLE-AGGL,54,False,4,6.49,48.715,236.0,True,2024-12-10 21:38:27.950,2025-10-07 17:15:57.565
8027,54039001,BACCARAT,54,False,4,6.740333,48.451667,272.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8028,54039004,BACCARAT-SPC,54,True,5,6.747667,48.442333,265.0,True,2024-12-10 21:30:16.768,2025-10-07 17:08:18.524
8029,54040001,BADONVILLER,54,True,2,6.896167,48.498,336.0,True,2024-12-10 21:30:16.768,2025-10-07 17:08:18.524
8030,54040003,BADONVILLER-SA,54,False,2,6.9,48.495,332.0,True,2024-12-10 21:30:16.768,2025-10-07 17:08:18.524
8031,54048001,MUSSOT,54,False,4,5.891667,49.231667,230.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8032,54051001,BATILLY MINE DE MOINEVILLE,54,False,4,5.966667,49.171667,268.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8033,54054001,BAYON,54,False,4,6.316,48.470833,268.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8034,54054002,BAYON,54,False,4,6.313333,48.475,250.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8035,54056001,BAZAILLES MINE,54,False,4,5.765,49.406667,265.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8036,54061001,BENAMENIL AGGL.,54,False,4,6.67,48.568333,234.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.566
8037,54062001,BENNEY,54,False,4,6.211167,48.514333,350.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8038,54066001,BETTAINVILLERS,54,False,4,5.908333,49.301667,287.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8039,54067001,BEUVEILLE AGGL.,54,False,4,5.69,49.431667,273.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8040,54077001,BLAMONT,54,False,4,6.843333,48.59,265.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.569
8041,54077002,BLAMONT,54,False,4,6.833333,48.6,270.0,True,2024-12-10 21:38:27.949,2025-10-07 17:15:57.565
8042,54077003,BLAMONT-SPC,54,True,5,6.845,48.588333,265.0,True,2024-12-10 21:30:16.768,2025-10-07 17:08:18.525
8043,54099001,BRIEY AGGL.,54,False,4,5.94,49.246667,260.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8044,54100001,BRIN-SUR-SEILLE,54,False,4,6.353333,48.785,205.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8045,54103001,BRUVILLE,54,False,4,5.915,49.133333,233.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8046,54105001,BULLIGNY,54,False,4,5.853333,48.58,291.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8047,54112001,CHAMBLEY-BUSSIERES ECLUSE,54,False,4,5.898333,49.046667,258.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8048,54112002,CHAMBLEY,54,False,4,5.926667,49.051667,306.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8049,54113001,CHAMPENOUX,54,False,4,6.346667,48.741667,273.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.565
8050,54113002,CHAMPENOUX-ARBO-INRAE,54,True,3,6.340167,48.750667,255.0,True,2024-12-10 21:30:16.768,2025-10-07 17:08:18.524
8051,54115001,CHAMPIGNEULLES,54,False,4,6.16,48.733333,235.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.570
8052,54128001,CHOLOY-MENILLOT BOIS-HARUIN,54,False,4,5.813333,48.661667,252.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8053,54128002,LITASSE INSTIT,54,False,4,5.823333,48.663333,395.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8054,54135001,COLOMBEY-LES-BELLES,54,False,4,5.896667,48.526667,327.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.565
8055,54136001,CONFLANS,54,False,4,5.857833,49.163333,197.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.568
8056,54141001,COYVILLER,54,False,2,6.283333,48.588333,277.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.525
8057,54148001,CROISMARE,54,False,4,6.57,48.598333,244.0,True,2024-12-10 21:38:27.950,2025-10-07 17:15:57.566
8058,54149001,CRUSNES BOURG,54,False,4,5.916667,49.433333,371.0,True,2024-12-10 21:38:27.950,2025-10-07 17:15:57.566
8059,54152001,DAMELEVIERES-SPC,54,True,5,6.383333,48.563333,216.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.524
8060,54155001,DEUXVILLE RM,54,False,4,6.455,48.616667,228.0,True,2024-12-10 21:38:27.950,2025-10-07 17:15:57.566
8061,54159001,DOMBASLE,54,False,4,6.349333,48.622,216.0,True,2024-12-10 21:38:27.950,2025-10-07 17:15:57.566
8062,54161001,DOMEVRE-SUR-VEZOUZE,54,False,4,6.806667,48.56,255.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8063,54171001,DONCOURT-LES-CONFLANS,54,True,1,5.929333,49.1535,235.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.526
8064,54176001,EINVILLE-AU-JARD,54,False,4,6.486667,48.655,226.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8065,54177001,EMBERMENIL MF LEVRIEUX,54,False,4,6.693333,48.628333,230.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8066,54181001,ERROUVILLE_SAPC,54,True,2,5.909833,49.42,373.0,True,2024-12-10 21:30:16.769,2025-10-07 17:08:18.524
8067,54182001,ESSEY-ET-MAIZE.,54,True,2,5.809167,48.919333,218.0,True,2024-12-10 21:30:16.769,2025-10-07 17:08:18.526
8068,54182002,ESSEY-ET-MAIZERAIS,54,False,4,5.813333,48.921667,218.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8069,54187001,EUVEZIN,54,False,4,5.838333,48.923333,213.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8070,54199001,FLIN AGGL.,54,False,4,6.655,48.496667,253.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8071,54205001,FOUG,54,False,4,5.793333,48.678333,260.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.572
8072,54211001,FREMONVILLE,54,False,4,6.9,48.6,285.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.572
8073,54215001,FROUARD PC,54,False,4,6.131667,48.758333,190.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.573
8074,54222001,GERBEVILLER-SPC,54,True,5,6.521667,48.486667,246.0,True,2024-12-10 21:30:16.769,2025-10-07 17:08:18.525
8075,54227001,GIRAUMONT RM,54,False,4,5.911667,49.173333,197.0,True,2024-12-10 21:38:27.950,2025-10-07 17:15:57.566
8076,54252001,HAROUE EC.,54,False,4,6.178333,48.468333,245.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8077,54257001,HEILLECOURT RM,54,False,4,6.191667,48.653333,224.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8078,54261001,HERSERANGE LANDRIVAUX ECOLE,54,False,4,5.791667,49.52,285.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8079,54270001,HUSSIGNY-GODBRANGE AGGL.,54,False,4,5.868333,49.493333,423.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8080,54273001,JARNY RM,54,False,4,5.876667,49.16,320.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8081,54273002,JARNY,54,False,4,5.869667,49.154667,210.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8082,54279001,JEZAINVILLE FORET DE PUVENELLE,54,False,4,6.038333,48.871667,370.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8083,54292001,LAMATH,54,False,4,6.450833,48.5325,230.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8084,54295001,LANDRES AGGLOMERATION,54,False,4,5.806667,49.32,305.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.569
8085,54297001,LANEUVEVILLE,54,False,4,6.646667,48.608333,261.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.569
8086,54308001,LEINTREY RM,54,False,4,6.738333,48.623333,265.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.566
8087,54313001,LETRICOURT,54,False,4,6.293333,48.875833,220.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.566
8088,54322001,LONGUYON,54,True,2,5.612833,49.431667,257.0,True,2024-12-10 21:30:16.770,2025-10-07 17:08:18.526
8089,54322002,LONGUYON-VILLAN,54,False,4,5.593333,49.493333,337.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.566
8090,54322004,LONGUYON VILLE,54,False,4,5.606667,49.441667,218.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8091,54322005,LONGUYON-VILLAN,54,False,2,5.591667,49.488333,337.0,True,2024-12-10 21:30:16.770,2025-10-07 17:08:18.524
8092,54323001,LONGWY EC. ST-LOUIS,54,False,4,5.768333,49.52,256.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8093,54323002,LONGWY HOPITAL MILITAIRE,54,False,4,5.768333,49.52,390.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8094,54327001,LUCEY GDE-RUE,54,False,4,5.836667,48.721667,270.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8095,54327002,LUCEY,54,False,2,5.833333,48.716667,270.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.524
8096,54329001,LUNEVILLE,54,False,4,6.476,48.5835,222.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8097,54332001,MAIDIERES,54,False,4,6.033333,48.9,185.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8098,54339001,MALZEVILLE PIXERECOURT,54,False,4,6.186667,48.71,152.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8099,54339002,MALZEVILLE PONT,54,False,4,6.186667,48.71,152.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.570
8100,54339003,MALZEVILLE STATION MILITAIRE,54,False,4,6.186667,48.711667,152.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.570
8101,54341001,MANCE,54,False,4,5.915,49.266667,220.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8102,54342001,MANCIEULLES,54,False,4,5.891667,49.283333,250.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8103,54350001,MARAINVILLER,54,False,4,6.6005,48.585667,246.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8104,54351001,MARBACHE-SPC,54,True,5,6.121333,48.788333,206.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.526
8105,54353001,MARS LA TOUR STN GOUDRON,54,False,4,5.885,49.096667,239.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8106,54357001,MAXEVILLE AGGL.,54,False,4,6.161667,48.708333,225.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8107,54363001,MERCY LE HAUT BG,54,False,4,5.825,49.366667,360.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.570
8108,54367001,MEXY,54,False,4,5.783333,49.498333,372.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.571
8109,54370001,MINORVILLE RM,54,False,4,5.89,48.816667,245.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.572
8110,54374001,MONCEL-SUR-SEILLE EC.,54,False,4,6.42,48.765,206.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8111,54375001,MONTAUVILLE MF PERE HILARION,54,False,4,6.023333,48.9,305.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8112,54386001,MORIVILLER EC.,54,False,4,6.44,48.476667,322.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.567
8113,54393001,MOYEN AGGL.,54,False,4,6.57,48.485,295.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8114,54395001,LA MALGRANGE,54,False,4,6.173333,48.688333,234.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8115,54395002,NANCY - EN,54,False,4,6.173333,48.688333,217.0,True,2024-12-10 21:30:16.770,2025-10-07 17:08:18.525
8116,54395003,NANCY - FACULTE,54,False,4,6.173333,48.688333,213.0,True,2024-12-10 21:30:16.770,2025-10-07 17:08:18.524
8117,54395004,NANCY-STE-CATHERINE,54,False,4,6.173333,48.688333,197.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.568
8118,54395005,NANCY STN AGRON.,54,False,4,6.173333,48.688333,212.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8119,54395006,NANCY VAUTRIN,54,False,4,6.173333,48.688333,200.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.569
8120,54395007,NANCY PONT-ET-CHAUSSEES,54,False,4,6.173333,48.69,199.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8121,54395008,NANCY HOPITAL MILITAIRE,54,False,4,6.173333,48.69,200.0,True,2024-12-10 21:38:27.951,2025-10-07 17:15:57.568
8122,54395009,NANCY BELLEFONTAINE,54,False,4,6.173333,48.69,200.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.568
8123,54397001,NEUVES-MAISONS AGGL.,54,False,4,6.1,48.613333,218.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.569
8124,54400001,NOMENY,54,False,4,6.235,48.881667,208.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.569
8125,54400002,NOMENY BOURG,54,False,4,6.221667,48.89,186.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.568
8126,54400003,NOMENY-SPC,54,True,5,6.2335,48.881667,201.0,True,2024-12-10 21:30:16.771,2025-10-07 17:08:18.525
8127,54405001,NANCY-OCHEY,54,True,0,5.959833,48.581,336.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.524
8128,54407001,OGNEVILLE,54,True,2,6.067667,48.475,300.0,True,2024-12-10 21:30:16.771,2025-10-07 17:08:18.524
8129,54415001,PAGNY-SUR-MOSELLE,54,True,2,6.031167,48.983833,179.0,True,2024-12-10 21:30:16.772,2025-10-07 17:08:18.524
8130,54417001,PAREY-SAINT-CESAIRE EC.,54,False,4,6.066667,48.53,285.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.570
8131,54418001,PARROY AGGL.,54,False,4,6.598333,48.681667,233.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.568
8132,54419001,PARUX RM,54,False,4,6.921667,48.538333,310.0,True,2024-12-10 21:38:27.952,2025-10-07 17:15:57.568
